77,61,49
75,61,51
74,62,54
71,64,53
75,62,50
77,59,55
77,60,55
76,61,54
76,62,52
76,59,53
77,59,54
77,57,57
76,60,59
77,64,52
78,61,55
76,60,56
80,63,50
80,61,53
79,57,58
79,59,58
78,58,59
77,60,59
76,61,57
77,62,57
77,60,58
78,60,57
77,60,57
77,61,59
77,60,60
79,60,59
78,61,58
79,61,54
80,62,53
80,62,57
76,60,61
75,59,62
78,62,60
77,61,61
79,61,55
80,60,60
79,61,59
78,61,61
80,60,59
81,58,60
81,57,59
80,61,57
78,62,57
81,62,55
79,63,56
79,61,58
80,60,58
80,61,55
79,63,55
79,62,57
78,62,60
79,60,61
78,59,60
80,59,59
78,62,63
77,60,67
79,60,58
80,60,58
79,62,57
81,61,56
81,62,55
79,63,54
79,64,56
79,64,52
81,59,56
81,59,58
79,61,58
77,61,62
79,61,60
79,60,54
77,61,59
78,57,65
76,58,64
77,60,63
77,60,60
78,60,60
79,60,58
79,62,57
78,60,59
79,58,60
78,57,64
79,58,63
79,60,59
77,63,56
78,61,57
78,61,57
70,60,54
75,59,50
73,58,52
71,57,53
73,58,53
75,58,54
75,59,53
78,59,53
76,58,55
75,58,57
75,60,53
74,57,57
72,58,58
71,65,53
73,63,52
76,61,52
76,61,54
75,63,54
76,62,51
78,62,51
76,58,55
76,62,55
76,61,58
77,60,55
76,60,57
75,62,54
76,62,55
79,64,54
80,61,53
79,60,54
78,59,57
75,59,61
75,62,57
77,62,56
78,59,59
78,60,56
78,62,55
77,61,56
79,59,59
79,59,60
79,61,57
80,64,54
80,64,53
78,61,57
78,62,57
75,60,61
78,62,59
77,60,62
79,60,58
79,58,61
78,59,61
77,60,61
79,58,58
81,60,60
81,60,60
82,62,53
80,61,56
79,60,59
80,60,60
80,59,60
80,57,60
82,61,56
80,61,57
79,61,58
79,61,61
81,60,60
79,59,61
80,58,61
80,60,59
76,62,62
79,63,57
81,60,60
80,62,60
81,62,57
81,64,51
82,64,51
81,63,52
81,64,52
80,61,56
79,60,57
79,63,56
79,63,56
80,63,56
81,62,58
79,57,65
77,56,66
78,59,63
78,61,59
80,62,57
79,59,58
79,59,60
77,60,61
79,59,58
79,58,60
79,60,61
79,60,60
80,61,56
80,62,54
78,59,59
79,62,58
74,61,51
74,60,51
76,61,50
75,56,54
74,54,58
74,55,58
74,59,53
76,61,46
74,63,47
73,60,53
73,58,57
73,55,61
75,57,57
75,59,54
74,57,57
73,59,59
74,59,58
75,61,54
77,62,51
79,63,50
77,61,52
78,58,58
77,58,59
74,58,62
75,61,60
77,61,57
75,58,62
78,62,56
79,61,56
77,60,59
76,59,59
75,62,60
76,63,57
78,62,57
80,63,53
79,62,55
76,63,58
77,62,60
78,60,59
77,57,62
79,59,61
81,62,56
79,62,57
78,61,58
79,63,54
78,64,56
78,63,56
80,61,57
80,60,59
80,58,61
79,59,60
79,61,58
81,63,55
79,58,63
78,59,62
79,63,60
82,63,54
81,60,58
80,57,65
80,57,63
81,59,61
83,60,58
82,59,61
81,60,57
80,61,60
81,62,59
80,61,58
79,60,60
79,61,60
77,62,62
79,60,62
81,59,60
80,60,59
80,65,56
80,64,52
80,60,53
81,65,52
81,63,55
78,59,59
81,64,54
80,64,55
80,66,49
81,63,52
82,60,56
80,57,64
79,57,63
80,61,58
81,62,56
80,61,56
79,61,58
79,61,56
79,62,58
81,62,57
76,61,61
76,60,64
79,61,61
81,61,59
78,58,59
79,58,59
77,62,58
72,57,57
74,58,56
74,57,54
75,59,52
74,58,53
73,55,59
71,60,54
73,60,53
76,60,51
74,61,52
74,60,54
74,59,56
76,58,54
78,59,53
75,56,59
75,57,59
75,59,59
76,62,55
75,62,54
77,61,54
79,58,55
79,59,55
79,58,54
75,61,59
76,61,60
76,57,63
78,56,62
79,61,59
78,60,59
76,58,61
78,60,58
76,61,59
77,63,53
78,62,56
79,63,54
80,60,57
80,58,59
79,58,58
79,60,58
77,58,62
78,61,59
79,57,62
78,59,60
77,61,59
78,61,59
78,61,61
81,62,57
82,61,57
79,60,61
79,59,62
78,61,60
80,61,54
80,62,55
79,58,64
81,60,59
79,60,62
81,60,57
81,58,61
81,59,61
82,60,57
81,60,60
82,61,58
83,61,54
80,62,58
80,63,58
80,61,59
82,62,54
81,61,57
81,60,60
81,59,62
82,59,58
82,61,57
82,62,57
79,62,57
80,64,54
81,64,53
79,62,59
81,64,53
80,63,55
82,63,54
81,63,53
81,63,51
81,62,54
82,61,56
81,60,56
80,60,58
80,62,57
82,63,53
79,63,57
77,64,57
78,67,52
79,68,51
78,64,58
75,63,61
76,62,62
77,59,64
79,60,60
77,61,58
79,62,57
78,62,58
72,57,56
74,58,54
74,60,51
74,59,50
75,60,48
72,60,58
71,62,55
72,60,56
74,59,56
75,58,56
76,60,52
76,61,50
77,60,53
78,57,56
76,58,57
76,57,58
76,59,59
76,63,53
76,61,57
78,59,59
81,60,55
81,62,48
80,61,49
78,62,55
75,60,60
77,58,60
79,56,60
79,59,58
77,57,59
78,56,59
79,59,56
77,60,58
78,64,55
79,62,55
78,61,60
80,62,55
80,57,61
80,57,60
79,61,59
79,60,58
79,61,56
78,59,61
77,59,60
77,61,60
77,62,60
79,61,59
80,60,60
80,58,63
79,59,63
79,60,63
78,60,61
78,58,61
79,61,61
81,61,60
83,60,56
81,63,58
80,61,57
82,59,61
82,59,61
81,61,58
81,62,57
81,63,57
81,62,55
79,63,55
81,64,53
80,64,57
80,62,57
79,61,59
78,62,61
80,61,59
80,63,55
82,61,57
81,62,57
80,61,58
82,63,52
81,62,57
79,59,63
80,63,55
81,60,54
83,61,57
83,62,55
81,60,57
82,61,55
82,62,54
81,63,53
80,63,55
80,61,59
81,63,58
79,64,56
81,62,56
79,64,55
78,64,54
78,63,57
79,66,54
76,62,59
76,60,63
78,61,59
79,63,56
79,66,56
80,63,59
75,60,50
74,60,49
74,60,50
75,58,50
75,60,53
73,61,54
73,61,56
72,60,57
70,60,57
74,58,60
74,58,55
75,59,54
76,56,58
77,57,58
77,57,57
76,58,59
76,58,61
76,61,56
75,57,61
79,54,62
81,59,55
77,57,57
77,59,56
78,59,58
80,57,55
80,61,52
77,61,58
76,59,62
78,59,60
79,60,57
79,61,57
77,60,60
79,63,57
81,61,58
81,60,60
80,58,59
80,56,62
81,57,63
78,58,64
80,60,59
80,61,56
80,61,56
79,63,55
78,62,56
78,61,60
80,61,60
81,59,59
79,59,62
79,60,63
79,59,62
79,61,62
80,60,63
78,59,64
79,61,62
80,61,60
80,63,57
79,62,60
80,58,64
82,58,63
82,60,60
80,62,59
80,64,57
80,63,56
80,62,55
79,63,58
79,64,58
80,63,58
78,62,60
78,62,60
80,62,59
81,64,55
80,63,60
81,63,57
81,60,60
82,62,56
80,58,61
80,59,61
81,63,56
82,61,56
82,58,61
82,58,60
82,58,59
82,60,60
82,60,59
81,62,53
81,62,55
81,61,61
80,62,60
80,63,59
80,60,61
80,59,62
79,61,61
79,61,59
77,62,56
79,66,53
79,62,55
80,63,56
80,65,53
80,63,56
80,62,58
72,61,48
73,60,50
73,58,54
74,57,52
73,59,53
76,60,54
75,60,54
71,59,59
72,61,55
73,60,55
73,57,58
74,57,59
76,59,55
77,56,57
75,57,59
76,57,57
78,60,54
75,60,55
73,59,60
79,60,56
77,60,54
78,59,60
77,59,59
80,60,55
80,57,55
79,61,54
80,58,58
78,56,62
79,59,61
79,59,60
76,59,60
76,61,63
79,61,59
82,62,57
80,62,58
78,59,61
80,58,62
80,58,63
79,60,60
81,61,58
80,63,57
81,64,54
80,63,56
78,62,60
78,61,63
81,61,60
81,60,59
81,61,61
78,61,61
81,61,60
80,60,61
81,61,61
81,60,58
81,61,60
80,61,62
80,62,61
80,61,58
80,58,61
81,56,62
81,60,61
82,63,56
81,62,55
80,59,59
79,62,59
79,61,62
79,61,62
79,61,62
81,63,54
80,61,60
79,63,59
80,63,55
80,63,58
81,64,60
79,58,65
81,61,62
80,61,62
79,60,63
80,60,59
80,62,58
80,59,62
82,58,63
83,58,60
82,60,58
82,61,58
83,62,56
83,62,53
83,59,60
81,57,62
81,62,58
80,61,60
78,59,63
79,60,60
78,61,60
76,63,56
78,67,52
80,62,57
81,64,56
80,64,56
79,64,58
80,63,57
71,60,55
72,59,56
72,57,57
73,59,55
73,62,54
75,60,52
75,60,51
74,59,56
74,59,57
75,62,52
75,58,56
75,58,56
77,59,53
76,57,57
75,56,58
78,59,54
75,60,57
75,61,56
74,60,58
77,58,57
79,59,56
78,59,57
79,60,55
80,58,55
79,58,57
79,58,58
80,57,59
79,56,62
78,58,61
79,60,59
76,59,62
77,63,62
78,62,59
82,63,54
81,60,56
79,60,60
78,58,61
80,59,60
80,63,57
80,62,59
79,62,60
80,58,63
81,61,61
79,61,63
78,61,63
81,63,59
80,61,59
80,61,58
80,63,58
82,62,57
82,60,62
80,59,62
82,61,61
79,60,64
81,61,64
80,61,63
82,61,60
81,62,59
81,62,59
80,62,60
82,63,53
82,60,58
80,59,62
79,60,63
79,60,62
81,62,59
80,61,61
81,63,57
79,63,59
79,61,60
82,62,57
84,63,54
82,64,55
80,63,61
79,61,63
78,62,63
79,60,62
80,60,60
81,61,60
79,61,61
84,63,58
84,62,55
83,62,54
81,58,64
81,60,61
83,63,51
84,61,52
82,59,60
80,62,57
78,63,57
79,62,61
81,61,57
79,61,58
80,65,55
79,66,53
81,61,56
79,61,60
78,63,59
79,63,58
81,64,56
71,60,57
72,57,58
75,58,54
74,59,55
73,60,57
74,58,56
76,59,54
73,58,59
74,60,56
75,56,58
77,57,58
76,57,59
76,56,59
76,54,61
77,55,59
76,55,58
75,59,59
76,59,56
78,58,58
80,58,57
78,57,58
77,61,58
78,61,59
77,58,62
78,57,61
79,58,60
78,59,59
79,59,60
79,59,59
78,62,57
78,63,58
80,61,56
79,62,58
77,60,61
79,63,54
79,61,58
79,59,60
81,62,58
81,64,53
78,62,58
79,60,64
82,56,64
82,61,60
82,61,59
81,62,60
79,60,64
80,59,63
81,60,58
82,62,56
85,65,52
83,61,60
81,58,63
80,61,62
80,62,61
82,60,62
82,62,59
82,62,60
82,62,60
82,63,57
82,63,58
81,58,61
84,62,59
82,63,62
80,62,60
80,62,58
84,63,57
81,61,63
81,62,58
80,63,61
82,61,60
83,61,57
83,62,57
81,61,59
82,64,57
80,62,61
78,60,64
80,63,62
83,61,60
83,63,57
84,64,55
85,63,54
83,63,55
81,63,58
78,62,63
81,62,58
83,64,51
84,63,52
81,59,57
81,60,58
80,61,60
79,60,62
81,61,58
81,65,56
81,65,54
81,63,55
81,64,56
80,61,61
78,62,59
80,65,54
80,65,57
72,60,52
75,59,52
75,58,54
75,58,55
74,61,53
74,59,54
74,60,56
75,62,54
75,58,56
78,55,59
76,55,59
76,57,58
77,58,56
76,58,57
76,61,53
76,59,53
76,60,56
79,59,58
80,57,57
79,60,57
79,60,56
78,61,57
79,62,59
77,59,62
78,57,60
79,59,58
78,62,56
78,63,56
78,60,61
76,59,61
75,63,59
79,61,58
80,61,59
78,59,61
78,63,56
80,62,59
80,60,59
81,63,56
81,63,56
80,62,57
80,63,56
81,61,59
82,61,59
83,61,56
82,61,59
82,63,58
82,61,61
82,61,59
84,61,56
85,63,56
82,61,59
81,60,61
78,61,64
78,62,63
80,63,61
82,62,59
82,61,60
83,60,58
82,60,62
81,58,63
81,58,66
83,60,60
82,61,60
82,59,62
83,60,59
83,62,59
82,63,60
81,61,62
81,60,62
83,61,61
82,62,60
83,63,55
83,62,59
83,59,62
81,61,62
82,60,63
82,60,60
84,61,57
84,61,56
83,62,59
83,63,56
82,63,56
81,62,59
80,64,58
81,63,56
83,64,52
81,64,55
81,62,58
81,59,60
81,59,65
80,58,64
82,62,58
82,62,57
81,64,55
83,65,49
81,62,58
79,63,59
79,63,56
80,63,53
80,65,53
71,57,57
73,57,55
74,57,57
75,58,54
74,60,55
74,60,57
73,60,58
76,62,52
76,60,52
76,56,58
75,56,59
76,57,59
76,57,59
76,60,57
76,62,54
76,61,55
78,61,54
79,60,53
78,59,57
77,59,58
79,62,53
81,61,54
78,59,58
78,60,59
76,56,63
77,59,60
78,63,55
78,63,55
79,62,55
78,60,60
77,58,60
79,59,59
79,60,58
79,62,58
80,63,56
79,61,59
80,59,59
81,61,57
82,61,57
83,61,58
81,63,55
80,62,58
80,61,58
81,63,57
82,63,54
82,62,56
83,61,58
83,59,61
81,60,61
83,64,55
81,63,57
83,61,62
80,60,65
79,60,65
80,62,60
82,61,60
81,62,62
82,59,61
82,60,61
80,58,65
82,58,63
83,60,61
83,61,61
81,61,64
83,61,60
83,64,56
84,62,56
82,60,60
83,61,58
82,63,59
83,64,59
83,62,56
81,62,59
83,62,63
84,64,59
82,63,60
83,63,60
83,61,60
84,61,57
83,61,61
82,63,58
82,62,58
83,62,58
83,62,55
82,62,56
83,63,51
81,63,55
80,62,58
80,61,59
81,58,62
81,61,62
82,62,59
82,62,58
83,64,55
80,65,53
80,61,60
78,62,60
78,63,58
80,62,60
81,62,58
75,58,56
74,57,56
74,56,55
77,60,53
74,60,54
74,61,55
74,61,55
76,59,56
76,54,59
76,59,57
78,62,52
79,61,52
75,58,58
77,61,56
77,59,56
76,59,57
79,59,54
80,60,52
79,60,55
77,60,56
80,62,52
82,63,50
80,62,53
80,62,55
78,58,57
78,58,59
77,59,59
79,63,57
79,64,51
79,60,57
80,61,58
81,59,55
79,61,58
80,61,58
80,61,56
80,63,55
82,60,57
82,59,58
82,61,57
81,59,61
80,62,60
79,61,59
80,62,57
81,62,58
82,61,60
82,60,60
82,59,62
81,59,62
80,63,58
81,67,52
83,65,55
82,62,63
82,61,62
81,64,59
82,62,57
81,60,62
81,61,63
82,60,64
82,61,59
83,60,60
84,62,56
82,63,59
82,59,64
81,61,65
82,64,59
82,63,57
82,61,61
81,55,65
83,59,61
84,62,60
85,62,58
83,62,60
84,64,58
84,62,60
83,64,59
82,64,60
82,63,59
83,64,59
84,63,56
83,64,59
82,62,60
82,61,61
82,61,61
81,60,59
80,61,59
82,63,54
79,63,56
78,61,60
77,61,63
79,58,63
82,61,61
82,62,59
83,62,60
84,63,52
80,66,54
80,66,58
78,64,61
79,63,60
80,60,62
79,60,62
75,60,54
73,59,58
71,59,56
74,60,53
74,62,52
75,63,51
75,61,54
76,59,57
78,57,57
77,60,57
78,63,48
77,60,52
79,59,55
78,58,55
79,59,54
79,56,55
79,59,55
77,61,54
78,61,55
78,61,56
79,60,53
81,62,52
81,64,52
80,63,52
80,58,55
81,58,57
79,56,64
78,60,62
79,61,59
80,59,58
80,60,58
84,61,55
79,56,64
79,60,61
79,62,58
80,62,55
82,61,55
82,59,56
81,59,58
80,59,62
80,59,62
79,62,59
80,62,58
81,60,58
81,58,63
83,59,62
83,60,62
82,61,60
81,63,58
79,64,58
80,61,65
81,56,68
81,63,63
80,61,60
82,60,61
83,62,60
84,61,59
82,61,61
81,63,62
82,61,59
82,62,60
82,63,60
82,62,59
81,60,64
83,61,61
81,62,62
82,61,62
83,61,59
84,59,61
85,61,63
83,59,66
82,62,63
82,63,63
84,63,61
84,64,58
83,65,56
83,66,56
83,62,58
84,62,61
83,63,59
82,63,59
82,65,59
81,61,62
81,62,58
81,63,58
81,63,57
81,64,56
81,64,56
80,63,58
79,62,62
82,61,60
81,62,60
81,61,62
80,59,64
81,65,56
78,64,58
79,63,62
81,65,56
77,63,60
78,61,63
74,59,55
73,60,56
72,60,55
72,60,53
75,62,49
76,61,48
77,61,52
79,59,53
79,60,52
77,59,55
76,60,52
76,59,57
77,57,59
79,58,56
80,59,54
80,56,57
78,60,56
78,61,57
79,59,59
78,58,58
80,60,54
82,63,51
78,61,58
80,60,56
79,57,60
81,58,57
83,61,53
80,60,57
82,59,58
81,60,57
80,58,58
81,61,61
80,55,66
82,61,59
80,65,55
81,64,56
81,61,57
80,60,59
80,61,58
81,62,58
82,61,58
81,63,61
80,63,59
80,60,60
80,58,63
82,59,64
83,59,63
85,59,59
82,61,59
80,63,60
81,56,68
80,56,68
82,62,61
81,61,64
83,60,64
83,63,58
84,63,60
83,61,60
83,64,57
83,64,59
81,64,61
82,64,61
83,63,57
84,63,57
85,61,59
82,60,66
82,61,63
84,62,61
84,60,63
84,60,64
83,60,64
82,61,65
82,60,66
84,63,61
84,64,58
83,65,57
82,63,58
83,62,62
81,61,64
80,63,63
80,64,62
82,63,60
81,61,63
81,61,62
83,62,57
81,63,60
80,62,61
80,64,59
81,66,55
81,65,57
82,64,58
81,61,62
81,63,57
79,62,60
79,63,61
79,65,56
79,63,61
78,63,62
77,65,60
77,61,65
74,59,54
74,59,57
75,59,56
73,59,56
75,59,53
77,60,51
78,59,54
79,61,52
79,60,49
77,61,52
77,61,56
77,58,58
78,60,56
79,60,54
79,60,53
79,58,59
79,57,59
79,56,61
80,56,59
80,60,56
76,60,58
79,61,54
78,60,60
78,58,60
78,59,58
80,61,54
81,57,56
80,61,57
82,62,53
80,64,55
80,61,60
82,59,62
80,58,63
80,62,59
82,66,54
83,64,57
81,62,58
80,62,60
81,64,57
82,62,60
82,59,63
84,61,59
81,57,59
81,61,59
80,61,63
80,60,63
83,60,61
83,61,60
83,61,59
82,61,62
80,57,67
82,62,60
83,65,57
82,64,59
82,64,62
83,62,60
85,62,60
84,62,59
82,64,57
82,65,59
83,64,59
81,62,63
82,61,62
85,63,58
84,59,62
83,63,63
82,63,63
84,62,64
85,61,64
85,65,58
85,64,56
85,65,56
83,62,61
84,62,61
83,61,64
82,63,61
83,63,63
83,62,61
81,60,65
81,60,66
82,59,68
81,62,64
81,63,62
80,62,65
82,61,62
82,60,62
81,60,63
78,61,66
78,64,61
80,66,57
81,66,56
82,63,60
80,63,59
79,64,58
77,64,61
79,64,58
79,64,60
79,62,62
80,66,59
78,62,63
75,56,56
76,60,54
74,59,58
75,59,57
76,56,57
78,60,51
76,59,56
78,59,55
78,58,53
78,61,52
76,59,56
79,60,56
81,63,49
78,61,55
78,61,55
79,59,59
80,55,62
78,55,61
78,59,60
79,60,56
76,60,58
78,59,59
79,59,58
78,59,61
78,59,58
79,62,58
78,57,61
78,60,59
79,60,60
80,56,65
82,56,64
83,57,61
